id,nombre,email,ciudad,edad,extra
1008,Carla Díaz,carla.díaz@mail.com,Manta,57,
1209,Juan Pérez,juan.pérez@mail.com,Cuenca,46,
1830,María Gómez,maría.gómez@correo.com,Cuenca,21,
1344,Roberto López,roberto.lópez@mail.com,Ambato,51,
1046,María Gómez,maría.gómez@correo.com,Riobamba,61,
1492,Pedro Sánchez,pedro.sánchez@mail.com,Quito,25,
1504,Carla Díaz,carla.díaz@correo.com,Cuenca,25,
1022,Juan Pérez,juan.pérez@email.com,Quito,49,
1463,Lucía Fernández,lucía.fernández@correo.com,Riobamba,32,
1790,Carla Díaz,carla.díaz@mail.com,Portoviejo,37,
1004,Pedro Sánchez,pedro.sánchez@correo.com,Ambato,65,
1581,Luis Martínez,luis.martínez@correo.com,Loja,64,
1128,Roberto López,roberto.lópez@mail.com,Quito,22,
1424,Roberto López,roberto.lópez@email.com,Riobamba,33,
1360,Carla Díaz,carla.díaz@email.com,Loja,54,
1287,Ana Torres,ana.torres@email.com,Portoviejo,43,
1191,Ana Torres,ana.torres@correo.com,Cuenca,40,
1444,María Gómez,maría.gómez@mail.com,Loja,34,
1171,Roberto López,roberto.lópez@correo.com,Cuenca,39,
1120,Lucía Fernández,lucía.fernández@mail.com,Guayaquil,43,
1938,Luis Martínez,,Cuenca,30,
1701,Luis Martínez,luis.martínez@mail.com,Portoviejo,25,
1859,Carla Díaz,carla.díaz@correo.com,Manta,25,
1241,Ana Torres,ana.torres@correo.com,Ambato,63,
1239,Roberto López,roberto.lópez@correo.com,Riobamba,28,
1641,Carla Díaz,carla.díaz@correo.com,Quito,43,
1012,María Gómez,maría.gómez@email.com,Ambato,63,
1194,Lucía Fernández,lucía.fernández@email.com,Loja,42,
1977,,,,,
1142,Lucía Fernández,lucía.fernández@correo.com,Loja,64,
1929,Pedro Sánchez,pedro.sánchez@email.com,Guayaquil,27,dato_invalido
1797,Carla Díaz,carla.díaz@email.com,Loja,18,
1265,Carla Díaz,carla.díaz@email.com,Guayaquil,60,
1916,Juan Pérez,juan.pérez@email.com,Quito,51,
1059,María Gómez,maría.gómez@correo.com,Cuenca,19,
1183,Roberto López,roberto.lópez@mail.com,Riobamba,41,
1741,Luis Martínez,luis.martínez@mail.com,Quito,45,
1168,María Gómez,maría.gómez@email.com,Manta,63,
1519,Roberto López,roberto.lópez@mail.com,Cuenca,33,
1533,Carla Díaz,carla.díaz@mail.com,Guayaquil,45,
1526,María Gómez,maría.gómez@mail.com,Quito,43,
1152,Roberto López,roberto.lópez@correo.com,Riobamba,37,
1307,Carla Díaz,carla.díaz@email.com,Cuenca,55,
1381,Ana Torres,ana.torres@correo.com,Guayaquil,65,
1252,Pedro Sánchez,pedro.sánchez@mail.com,Manta,21,
1486,Roberto López,roberto.lópez@email.com,Manta,36,
1616,María Gómez,maría.gómez@email.com,Guayaquil,62,
1967,María Gómez,maría.gómez@email.com,Riobamba,BqV,
1007,Pedro Sánchez,pedro.sánchez@mail.com,Portoviejo,37,
1291,Juan Pérez,juan.pérez@mail.com,Portoviejo,43,
1487,Pedro Sánchez,pedro.sánchez@mail.com,Cuenca,42,
1600,Juan Pérez,juan.pérez@correo.com,Portoviejo,35,
1812,María Gómez,maría.gómez@email.com,Portoviejo,63,
1104,Ana Torres,ana.torres@email.com,Manta,39,
1520,Roberto López,roberto.lópez@correo.com,Portoviejo,47,
1238,Carla Díaz,carla.díaz@email.com,Cuenca,39,
1814,Roberto López,roberto.lópez@mail.com,Portoviejo,22,
1648,Carla Díaz,carla.díaz@correo.com,Manta,50,
1507,Lucía Fernández,lucía.fernández@correo.com,Portoviejo,38,
1448,María Gómez,maría.gómez@correo.com,Portoviejo,44,
1831,Pedro Sánchez,pedro.sánchez@email.com,Riobamba,32,
1325,Lucía Fernández,lucía.fernández@mail.com,Portoviejo,40,
1994,,maría.gómez@correo.com,Ambato,19,
1147,Lucía Fernández,lucía.fernández@email.com,Cuenca,62,
1931,Lucía Fernández,lucía.fernández@email.com,cuenca,51,
1214,Lucía Fernández,lucía.fernández@mail.com,Ambato,25,
1871,Pedro Sánchez,pedro.sánchez@correo.com,Manta,64,
1761,Lucía Fernández,lucía.fernández@mail.com,Loja,50,
1832,María Gómez,maría.gómez@mail.com,Ambato,29,
1247,Luis Martínez,luis.martínez@correo.com,Manta,36,
1759,Juan Pérez,juan.pérez@correo.com,Manta,49,
1889,Pedro Sánchez,pedro.sánchez@email.com,Quito,34,
1313,Juan Pérez,juan.pérez@correo.com,Cuenca,53,
1149,Luis Martínez,luis.martínez@mail.com,Loja,61,
1237,Luis Martínez,luis.martínez@email.com,Quito,61,
1224,Juan Pérez,juan.pérez@correo.com,Guayaquil,59,
1375,Luis Martínez,luis.martínez@mail.com,Guayaquil,56,
1993,Roberto López,,Loja,53,
1244,Luis Martínez,luis.martínez@mail.com,Manta,42,
1764,Carla Díaz,carla.díaz@email.com,Loja,39,
1126,Ana Torres,ana.torres@mail.com,Quito,40,
1636,Luis Martínez,luis.martínez@correo.com,Ambato,32,
1861,Ana Torres,ana.torres@mail.com,Quito,38,
1826,Juan Pérez,juan.pérez@mail.com,Loja,48,
1471,Lucía Fernández,lucía.fernández@email.com,Ambato,58,
1809,Juan Pérez,juan.pérez@correo.com,Quito,47,
1361,Roberto López,roberto.lópez@email.com,Manta,39,
1383,Lucía Fernández,lucía.fernández@correo.com,Quito,42,
1515,Carla Díaz,carla.díaz@email.com,Portoviejo,60,
1035,Ana Torres,ana.torres@email.com,Portoviejo,32,
1865,Lucía Fernández,lucía.fernández@correo.com,Guayaquil,61,
